Sample_Index,Time_s,Clean_ADC
124,31,-31.1856967111353
125,31.25,-40.3864992374664
126,31.5,-50.9423024397867
127,31.75,-62.0644168630157
128,32,-72.7268494415151
129,32.25,-81.6824771270962
130,32.5,-87.4968072854832
131,32.75,-88.6003002443558
132,33,-83.3589940567084
133,33.25,-70.1617252141615
134,33.5,-47.5206841111938
135,33.75,-14.1805036949634
136,34,30.7703119167464
137,34.25,87.7929207369912
138,34.5,156.80464485039
139,34.75,237.106655070131
140,35,327.340702803046
141,35.25,425.481825184505
142,35.5,528.872398762892
143,35.75,634.300719645867
144,36,738.124401316311
145,36.25,836.43529681803
146,36.5,925.258480775306
147,36.75,1000.77339951005
148,37,1059.54122416628
149,37.25,1098.7195665463
150,37.5,1116.24493575146
151,37.75,1110.96527756043
152,38,1082.70974939376
153,38.25,1032.28991649713
154,38.5,961.434529889033
155,38.75,872.667370816606
156,39,769.142908232015
157,39.25,654.456921710932
158,39.5,532.448807885133
159,39.75,407.009722643154
160,40,281.907082686855
161,40.25,160.632300400652
162,40.5,46.275674395795
163,40.75,-58.5696303433287
164,41,-151.873750180379
165,41.25,-232.206413860111
166,41.5,-298.744035292705
167,41.75,-351.249192419305
168,42,-390.025199356292
169,42.25,-415.849658840066
170,42.5,-429.891894174454
171,42.75,-433.619819168864
172,43,-428.702021851876
173,43.25,-416.910622888305
174,43.5,-400.029898382105
175,43.75,-379.774828893323
176,44,-357.72274603033
177,44.25,-335.260172994634
178,44.5,-313.54586266752
179,44.75,-293.489989909212
180,45,-275.748517710595
181,45.25,-260.730989758134
182,45.5,-248.619451475644
183,45.75,-239.395890916096
184,46,-232.875513814192
185,46.25,-228.743289051269
186,46.5,-226.591466933693
187,46.75,-225.956121026906
188,47,-226.351138838474
189,47.25,-227.298447218029
190,47.5,-228.353584893775
191,47.75,-229.126025899857
192,48,-229.29392528769
193,48.25,-228.613217402587
194,48.5,-226.92125586562
195,48.75,-224.13543918395
196,49,-220.247499121217
197,49.25,-215.314315295881
198,49.5,-209.446235447312
199,49.75,-202.793913878555
200,50,-195.534633651284
201,50.25,-187.858967593054
