Sample_Index,Time_s,Clean_ADC
356,89,-3.03673846498921
357,89.25,19.9072058979895
358,89.5,40.0206439644181
359,89.75,56.7938659409368
360,90,69.8951378694297
361,90.25,79.192595846426
362,90.5,84.7691730754148
363,90.75,86.9285471358465
364,91,86.190303721753
365,91.25,83.2729959018493
366,91.5,79.0644894392184
367,91.75,74.5798693330502
368,92,70.9081843358813
369,92.25,69.1503531664987
370,92.5,70.3515430339703
371,92.75,75.4321236857975
372,93,85.1217720026077
373,93.25,99.9013812117719
374,93.5,119.957120487661
375,93.75,145.150358571084
376,94,175.006283800992
377,94.25,208.722970433094
378,94.5,245.201377758185
379,94.75,283.09535161167
380,95,320.879199189309
381,95.25,356.928953736853
382,95.5,389.612192691983
383,95.75,417.38037278432
384,96,438.857216786978
385,96.25,452.91680060255
386,96.5,458.745664908488
387,96.75,455.884475867642
388,97,444.246394070205
389,97.25,424.111243261934
390,97.5,396.096626062102
391,97.75,361.109107882514
392,98,320.280259116079
393,98.25,274.89349345436
394,98.5,226.308101956413
395,98.75,175.886591925394
396,99,124.930458115287
397,99.25,74.6280239104929
398,99.5,26.0162558596167
399,99.75,-20.0432352532292
400,100,-62.8751832867954
401,100.25,-101.990733496439
402,100.5,-137.079042285632
403,100.75,-167.992746647794
404,101,-194.729203130813
405,101.25,-217.408867410661
406,101.5,-236.251777841771
407,101.75,-251.552946771539
408,102,-263.657551960309
409,102.25,-272.937039183865
410,102.5,-279.767417378139
411,102.75,-284.510991454184
412,103,-287.502467842745
413,103.25,-289.039835518241
414,103.5,-289.379815061963
415,103.75,-288.737150832721
416,104,-287.28672085381
417,104.25,-285.167390945846
418,104.5,-282.486693390377
419,104.75,-279.325668225718
420,105,-275.743470295681
421,105.25,-271.78155486133
422,105.5,-267.467389173957
423,105.75,-262.817708171546
424,106,-257.841362677518
425,106.25,-252.541818749661
426,106.5,-246.919369583875
427,106.75,-240.973122296757
428,107,-234.70282290226
429,107.25,-228.110582982635
430,107.5,-221.202566333879
431,107.75,-213.990674649997
432,108,-206.494228302347
433,108.25,-198.741566507184
434,108.5,-190.771397314531
435,108.75,-182.633633601473
436,109,-174.389389975865
437,109.25,-166.109821568375
438,109.5,-157.873580168275
439,109.75,-149.76284190474
440,110,-141.858090632184
441,110.25,-134.232067363389
442,110.5,-126.943457927995
443,110.75,-120.030943250026
444,111,-113.508167666536
445,111.25,-107.360020403531
446,111.5,-101.540436064004
447,111.75,-95.9717720909487
448,112,-90.5457626583
449,112.25,-85.1260836947712
450,112.5,-79.5526515964252
451,112.75,-73.647849861455
452,113,-67.2248660731296
453,113.25,-60.0981880685883
454,113.5,-52.0960583887811
455,113.75,-43.0743666398444
456,114,-32.9311390985916
457,114.25,-21.6205312234635
458,114.5,-9.16508945196246
459,114.75,4.33495435466369
460,115,18.6964584818244
461,115.25,33.6530601155736
462,115.5,48.8602539786498
463,115.75,63.9058923398397
464,116,78.3256594161149
465,116.25,91.6226276512049
466,116.5,103.289667787933
467,116.75,112.833321937019
468,117,119.797778349092
469,117.25,123.787769147973
470,117.5,124.489463001483
471,117.75,121.688649710038
472,118,115.285650131524
473,118.25,105.30642222201
474,118.5,91.9093089631641
475,118.75,75.3868480522367
476,119,56.162098218998
477,119.25,34.7790778180054
478,119.5,11.8871763467692
479,119.75,-11.7802247990665
480,120,-35.4322463619179
481,120.25,-58.2510122685418
482,120.5,-79.4247034502238
483,120.75,-98.1815067904655
484,121,-113.822760054939
485,121.25,-125.753691757225
486,121.5,-133.510343749927
487,121.75,-136.781491028431
488,122,-135.424599852175
489,122.25,-129.475077193746
490,122.5,-119.148267729318
491,122.75,-104.833866072363
492,123,-87.0826487098
493,123.25,-66.5857019068615
494,123.5,-44.1466304376046
495,123.75,-20.6475750248361
496,124,2.98975910410846
497,124.25,25.8464604121565
498,124.5,47.0501491595559
499,124.75,65.8177259242705
500,125,81.4945181804553
501,125.25,93.5871829450289
502,125.5,101.78798197733
503,125.75,105.988609845986
504,126,106.282562215146
505,126.25,102.955952304828
506,126.5,96.4675640433479
507,126.75,87.4196475559292
508,127,76.5214601188508
509,127.25,64.5478470196482
510,127.5,52.2952962053851
511,127.75,40.537942935242
512,128,29.985971719543
513,128.25,21.2487535115867
514,128.5,14.8048372936009
515,128.75,10.9805609454091
516,129,9.93855148265567
517,129.25,11.6767697469974
518,129.5,16.0380588422131
519,129.75,22.7294276730947
520,130,31.3495926019069
521,130.25,41.422666044352
522,130.5,52.4353798776134
523,130.75,63.8749249242052
524,131,75.2644281594217
525,131.25,86.1933051951128
526,131.5,96.3402086653164
527,131.75,105.486996186594
528,132,113.522988475753
529,132.25,120.439689003008
530,132.5,126.316999045484
531,132.75,131.302697256187
532,133,135.587479478491
533,133.25,139.378108919302
534,133.5,142.871181013311
535,133.75,146.229686888106
536,134,149.564047981749
537,134.25,152.918715989748
538,134.5,156.264911706674
539,134.75,159.499692619256
540,135,162.45129407416
541,135.25,164.890508672876
542,135.5,166.547643067241
543,135.75,167.134234676711
544,136,166.368214297035
545,136.25,164.000650518959
546,136.5,159.84176271887
547,136.75,153.783702853364
548,137,145.81778502638
549,137.25,136.04438774957
550,137.5,124.67456920821
551,137.75,112.023361701105
552,138,98.4955802424579
553,138.25,84.5656580655764
554,138.5,70.7534283960857
555,138.75,57.5978845166181
556,139,45.6307978334293
557,139.25,35.3517274196835
558,139.5,27.2055124027299
559,139.75,21.5629047471899
560,140,18.7046608904823
561,140.25,18.8092145106141
562,140.5,21.9439991775089
563,140.75,28.0605342644946
564,141,36.9934594786214
565,141.25,48.4637310857258
566,141.5,62.0861278919574
567,141.75,77.3810464720866
568,142,93.7903209016649
569,142.25,110.696537188286
570,142.5,127.445087738537
571,142.75,143.368070807277
572,143,157.809095274296
573,143.25,170.148079345166
574,143.5,179.825190646116
575,143.75,186.36312607431
576,144,189.38695526607
577,144.25,188.640758640547
578,144.5,184.000301010062
579,144.75,175.481016328505
580,145,163.240652038013
581,145.25,147.576040655292
582,145.5,128.913642149539
583,145.75,107.79375146957
584,146,84.848611659348
585,146.25,60.7751200712807
586,146.5,36.3033346419136
587,146.75,12.1625073928729
588,147,-10.9532093678181
589,147.25,-32.4170251388807
590,147.5,-51.6974420886494
591,147.75,-68.3798997211542
592,148,-82.1807645953598
593,148.25,-92.9530427099783
594,148.5,-100.683999443757
595,148.75,-105.485636108919
596,149,-107.579590317203
597,149.25,-107.278405611888
598,149.5,-104.965187336589
599,149.75,-101.07341195263
600,150,-96.0681417752778
601,150.25,-90.4292366768895
602,150.5,-84.6365001129016
603,150.75,-79.156185841203
604,151,-74.4280130164907
605,151.25,-70.8518249516854
606,151.5,-68.7732728051555
607,151.75,-68.4683746375282
608,152,-70.1274317743242
609,152.25,-73.8394803713822
610,152.5,-79.5790739758451
611,152.75,-87.1975609203894
612,153,-96.4209844106215
613,153.25,-106.856220866112
614,153.5,-118.006041445525
615,153.75,-129.292620615719
616,154,-140.087884613393
617,154.25,-149.748236452512
618,154.5,-157.650765485959
619,154.75,-163.2280768783
620,155,-165.999279868227
621,155.25,-165.59531135117
622,155.5,-161.777490161801
623,155.75,-154.448871954152
624,156,-143.658524261013
625,156.25,-129.599229543613
626,156.5,-112.599346582869
627,156.75,-93.1096346264641
628,157,-71.6858065245564
629,157.25,-48.967487227016
630,157.5,-25.6541989463097
631,157.75,-2.47906874938776
632,158,19.8187806267363
633,158.25,40.5217629254923
634,158.5,58.9594199496162
635,158.75,74.5299149602999
636,159,86.715365424097
637,159.25,95.0895532990191
638,159.5,99.3176089525885
639,159.75,99.1485666967809
640,160,94.4029264459851
641,160.25,84.958228281628
642,160.5,70.7359635723669
643,160.75,51.6928724329174
644,161,27.8189178338014
645,161.25,-0.856835338735867
646,161.5,-34.2523832945693
647,161.75,-72.2120727633695
648,162,-114.48109051348
649,162.25,-160.67797974976
650,162.5,-210.268449073792
651,162.75,-262.543810513243
652,163,-316.607083356912
653,163.25,-371.369192717006
654,163.5,-425.556887961559
655,163.75,-477.733132061103
656,164,-526.32987332145
657,164.25,-569.692372435853
658,164.5,-606.133647701758
659,164.75,-633.997115648206
660,165,-651.725117917638
661,165.25,-657.930703204407
662,165.5,-651.469745485686
663,165.75,-631.510216910217
664,166,-597.595216281047
665,166.25,-549.696233660382
666,166.5,-488.253179225865
667,166.75,-414.197990311816
668,167,-328.959200477455
669,167.25,-234.445708768525
670,167.5,-133.009067145973
671,167.75,-27.3847921209614
672,168,79.3856497653488
673,168.25,184.049576951565
674,168.5,283.251254221156
675,168.75,373.649746967534
676,169,452.042435901668
677,169.25,515.489859556239
678,169.5,561.437163767068
679,169.75,587.82700416985
680,170,593.198458753438
681,170.25,576.766630524117
682,170.5,538.47837076238
683,170.75,479.040962909677
684,171,399.922467370764
685,171.25,303.324346006504
686,171.5,192.128528868966
687,171.75,69.8219420502133
688,172,-59.5983996378067
689,172.25,-191.737151495893
690,172.5,-321.927435607762
691,172.75,-445.371459531127
692,173,-557.29382034241
693,173.25,-653.105761153376
694,173.5,-728.577447681497
695,173.75,-780.013775022047
696,174,-804.427600307669
697,174.25,-799.702869336378
698,174.5,-764.739004872124
699,174.75,-699.567218955375
700,175,-605.429164914235
701,175.25,-484.808667450522
702,175.5,-341.408321904924
703,175.75,-180.064707989522
704,176,-6.59894049532465
705,176.25,172.396713508653
706,176.5,349.83055292284
707,176.75,518.430553388755
708,177,671.094708592537
709,177.25,801.252099524528
710,177.5,903.211493243331
711,177.75,972.473820013968
712,178,1005.98692266397
713,178.25,1002.32530681133
714,178.5,961.78356343581
715,178.75,886.378665988598
716,179,779.762394132187
717,179.25,647.049952246394
718,179.5,494.574261044373
719,179.75,329.577806528349
720,180,159.855998658726
721,180.25,-6.63178247933299
722,180.5,-162.164872376207
723,180.75,-299.657039948305
724,181,-413.023388976333
725,181.25,-497.496986471345
726,181.5,-549.875910881227
727,181.75,-568.685145856276
728,182,-554.242634597528
729,182.25,-508.624386878366
730,182.5,-435.529444961056
731,182.75,-340.051566358682
732,183,-228.370526126238
733,183.25,-107.381727446595
734,183.5,15.7121502967278
735,183.75,133.820166622133
736,184,240.364195688528
737,184.25,329.635000469556
738,184.5,397.080689437641
739,184.75,439.511700497921
740,185,455.214399986607
741,185.25,443.973174812103
742,185.5,407.007405943802
743,185.75,346.834324316588
744,186,267.071437677568
745,186.25,172.193396483428
746,186.5,67.2584333924433
747,186.75,-42.3806271693212
748,187,-151.366071852365
749,187.25,-254.611419786382
750,187.5,-347.550424559285
751,187.75,-426.346749939917
752,188,-488.054200593048
753,188.25,-530.720276739374
754,188.5,-553.429378630632
755,188.75,-556.285915046513
756,189,-540.341449543159
757,189.25,-507.473389153025
758,189.5,-460.225192555592
759,189.75,-401.619434871718
760,190,-334.955341388555
761,190.25,-263.60184770439
762,190.5,-190.796246903865
763,190.75,-119.457424274046
764,191,-52.0217963906618
765,191.25,9.69060341439959
766,191.5,64.5730804400747
767,191.75,112.28632867368
768,192,153.265025152514
769,192.25,188.674532767698
770,192.5,220.31811682711
771,192.75,250.498453611949
772,193,281.840756642212
773,193.25,317.088132030443
774,193.5,358.882374457686
775,193.75,409.544990696133
776,194,470.873575743638
777,194.25,543.967705983754
778,194.5,629.096362835842
779,194.75,725.615843221372
780,195,831.943572013965
781,195.25,945.589666468193
782,195.5,1063.24487153704
783,195.75,1180.92072878334
784,196,1294.13545888874
785,196.25,1398.13677721616
786,196.5,1488.15050231678
787,196.75,1559.64136195458
788,197,1608.5701922137
789,197.25,1631.63039944635
790,197.5,1626.44682446689
791,197.75,1591.72248110575
792,198,1527.32298624507
793,198.25,1434.29420383477
794,198.5,1314.814605366
795,198.75,1172.08893949338
796,199,1010.1931528953
797,199.25,833.881840595513
798,199.5,648.369171825509
799,199.75,459.093014190371
800,200,271.470758145915
801,200.25,90.6548241161237
802,200.5,-78.70368223775
803,200.75,-232.673363303413
804,201,-368.231501135828
805,201.25,-483.410886102227
806,201.5,-577.391704790764
807,201.75,-650.527348495847
808,202,-704.296602696297
809,202.25,-741.180012526739
810,202.5,-764.464736354114
811,202.75,-777.98912479587
812,203,-785.844727515699
813,203.25,-792.058564633637
814,203.5,-800.281504777861
815,203.75,-813.508845220957
816,204,-833.856408066478
817,204.25,-862.409878236943
818,204.5,-899.157518537419
819,204.75,-943.008044584659
820,205,-991.887669817747
821,205.25,-1042.90419355468
822,205.5,-1092.56201361598
823,205.75,-1137.01004441354
824,206,-1172.30427975957
825,206.25,-1194.66762115446
826,206.5,-1200.73118478115
827,206.75,-1187.74342147392
828,207,-1153.73604582247
829,207.25,-1097.63903307384
830,207.5,-1019.34073276068
831,207.75,-919.693155207131
832,208,-800.466208291423
833,208.25,-664.257586594125
834,208.5,-514.366845110593
835,208.75,-354.642963543971
836,209,-189.314757795475
837,209.25,-22.813269604961
838,209.5,140.404898801597
839,209.75,296.024378246041
840,210,440.019199390674
841,210.25,568.774352048988
842,210.5,679.174595855249
843,210.75,768.657488052246
844,211,835.231736437681
845,211.25,877.466486657876
846,211.5,894.461052823155
847,211.75,885.806931140971
848,212,851.554025245039
849,212.25,792.190713750581
850,212.5,708.643164996061
851,212.75,602.294094455574
852,213,475.016099983301
853,213.25,329.210762280984
854,213.5,167.842388460797
855,213.75,-5.54535982214765
856,214,-186.840961871828
857,214.25,-371.413866665204
858,214.5,-554.207210478716
859,214.75,-729.877495113164
860,215,-892.979972927483
861,215.25,-1038.19345160272
862,215.5,-1160.57289259387
863,215.75,-1255.81320830541
864,216,-1320.50389398765
865,216.25,-1352.35234055153
866,216.5,-1350.35437672275
867,216.75,-1314.89388460667
868,217,-1247.75888969665
869,217.25,-1152.0686721906
870,217.5,-1032.11432162235
871,217.75,-893.122863675667
872,218,-740.961799782505
873,218.25,-581.805932091057
874,218.5,-421.791214307045
875,218.75,-266.680845518097
876,219,-121.56697697475
877,219.25,9.37241969638446
878,219.5,123.047215174077
879,219.75,217.551025377734
880,220,292.177246295393
881,220.25,347.35897060583
882,220.5,384.54174196706
883,220.75,406.002467849029
884,221,414.631208581058
885,221.25,413.694818679131
886,221.5,406.602252184261
887,221.75,396.69038608933
888,222,387.046165542023
889,222.25,380.375745627935
890,222.5,378.924629805436
891,222.75,384.445657231009
892,223,398.205448704772
893,223.25,421.015845008967
894,223.5,453.27568375909
895,223.75,495.009924753836
896,224,545.896930615259
897,224.25,605.279546010372
898,224.5,672.160399598308
899,224.75,745.185761621903
900,225,822.624903568361
901,225.25,902.353156802608
902,225.5,981.846920211127
903,225.75,1058.19799059248
904,226,1128.15306132123
905,226.25,1188.18229745889
906,226.5,1234.57874360091
