Sample_Index,Time_s,Clean_ADC
588,147,-32.8763750707436
589,147.25,-35.5471495884687
590,147.5,-38.134346753667
591,147.75,-40.5170475943867
592,148,-42.5886369863506
593,148.25,-44.26154125912
594,148.5,-45.4708932545575
595,148.75,-46.1770057514073
596,149,-46.3665728251687
597,149.25,-46.0525462840288
598,149.5,-45.2726693847077
599,149.75,-44.0867119041312
600,150,-42.5725449786668
601,150.25,-40.8213056654273
602,150.5,-38.93199861142
603,150.75,-37.0059328797426
604,151,-35.1413782758771
605,151.25,-33.4287536665001
606,151.5,-31.946556344222
607,151.75,-30.7581402697109
608,152,-29.9093781149702
609,152.25,-29.4272064448211
610,152.5,-29.3190464242958
611,152.75,-29.5730945980809
612,153,-30.159469568127
613,153.25,-31.0321696914137
614,153.5,-32.1317464299414
615,153.75,-33.3885411847337
616,154,-34.7262881405621
617,154.25,-36.0658654484084
618,154.5,-37.3289845059228
619,154.75,-38.4416308539897
620,155,-39.3370885000479
621,155.25,-39.9583700341137
622,155.5,-40.2598289329081
623,155.75,-40.207664313309
624,156,-39.7789854848602
625,156.25,-38.9591418644501
626,156.5,-37.7371907450167
627,156.75,-36.099680776136
628,157,-34.0233279771469
629,157.25,-31.4675591559346
630,157.5,-28.3681784082882
631,157.75,-24.6334783454884
632,158,-20.1439258467218
633,158.25,-14.7561292065179
634,158.5,-8.31122494361898
635,158.75,-0.647222024403692
636,159,8.38568396320195
637,159.25,18.9081892370394
638,159.5,30.9949075011265
639,159.75,44.6589102929166
640,160,59.8392094220269
641,160.25,76.3923522501479
642,160.5,94.0889646340954
643,160.75,112.615697819685
644,161,131.582650986432
645,161.25,150.535985933573
646,161.5,168.975153024095
647,161.75,186.373920055978
648,162,202.204227245236
649,162.25,215.961751356365
650,162.5,227.191915671056
651,162.75,235.514913799598
652,163,240.64814452975
653,163.25,242.424342655366
654,163.5,240.803724163667
655,163.75,235.878726582743
656,164,227.870457667115
657,164.25,217.116734566344
658,164.5,204.052485791507
659,164.75,189.184129622482
660,165,173.060165534298
661,165.25,156.240508038847
662,165.5,139.267031891199
663,165.75,122.63744129443
664,166,106.784026109689
665,166.25,92.0582341724097
666,166.5,78.7213628744336
667,166.75,66.9411259509519
668,167,56.7934362454136
669,167.25,48.2684984980969
670,167.5,41.2802390482714
671,167.75,35.6781859851295
672,168,31.261087929985
673,168.25,27.7917315552681
674,168.5,25.0125041864233
675,168.75,22.6612099359601
676,169,20.4865118985054
677,169.25,18.2622180852997
678,169.5,15.7995471230827
679,169.75,12.956560687989
680,170,9.64413519249968
681,170.25,5.82811822075269
682,170.5,1.52761042405693
683,170.75,-3.19041959893127
684,171,-8.21976100314273
685,171.25,-13.4262217808685
686,171.5,-18.6607635618054
687,171.75,-23.7736047104918
688,172,-28.6282639142687
689,172.25,-33.114440827757
690,172.5,-37.1586338310549
691,172.75,-40.7315045829806
692,173,-43.8512264408024
693,173.25,-46.5823896864988
694,173.5,-49.0304500168551
695,173.75,-51.3321497232869
696,174,-53.6427562784543
697,174.25,-56.1212955333747
698,174.5,-58.9151636462001
699,174.75,-62.145559627579
700,175,-65.895086542763
701,175.25,-70.1986402414882
702,175.5,-75.0383698628535
703,175.75,-80.3430918782335
704,176,-85.9921100105834
705,176.25,-91.8229794446283
706,176.5,-97.6423986785804
707,176.75,-103.239157596065
708,177,-108.397948052795
709,177.25,-112.912866689995
710,177.5,-116.599596259016
711,177.75,-119.305503983401
712,178,-120.917190044339
713,178.25,-121.365301175471
714,178.5,-120.626651619866
715,178.75,-118.723847344869
716,179,-115.722694704606
717,179.25,-111.727713130566
718,179.5,-106.876087399487
719,179.75,-101.330405207393
720,180,-95.2705355038719
721,180.25,-88.8850100240583
722,180.5,-82.3622709816513
723,180.75,-75.8821408310086
724,181,-69.6078570075412
725,181.25,-63.6789975244396
726,181.5,-58.2056014761423
727,181.75,-53.2637570264882
728,182,-48.8928808874762
729,182.25,-45.0948417971814
730,182.5,-41.8349866406545
731,182.75,-39.0450205498787
732,183,-36.6275861676881
733,183.25,-34.4622963988346
734,183.5,-32.4129071622264
735,183.75,-30.335271157577
736,184,-28.0856837534477
737,184.25,-25.5292103095052
738,184.5,-22.5475670566099
739,184.75,-19.0461177206596
740,185,-14.9595534936202
741,185.25,-10.2558555614426
742,185.5,-4.93820701423502
743,185.75,0.955370494034894
744,186,7.35473345606015
745,186.25,14.1625917609669
746,186.5,21.2614661315504
747,186.75,28.5221812847108
748,187,35.8133076614185
749,187.25,43.0108669663051
750,187.5,50.0075708121144
751,187.75,56.7208710995739
752,188,63.0991645901871
753,188.25,69.1256083061968
754,188.5,74.8191606797094
755,188.75,80.2326578239313
756,189,85.447953918933
757,189.25,90.5683831926974
758,189.5,95.7090160759544
759,189.75,100.985358816084
760,190,106.501263146139
761,190.25,112.336860400309
762,190.5,118.537316465177
763,190.75,125.103134928607
764,191,131.982634730577
765,191.25,139.067111677753
766,191.5,146.189069692079
767,191.75,153.123780407475
768,192,159.594298058227
769,192.25,165.279919766101
770,192.5,169.827939824397
771,192.75,172.868401098877
772,193,174.031396205136
773,193.25,172.966312278431
774,193.5,169.36224197028
775,193.75,162.968599419719
776,194,153.614791822773
777,194.25,141.227626896843
778,194.5,125.845021875352
779,194.75,107.624571772103
780,195,86.845688192037
781,195.25,63.9043761431689
782,195.5,39.300281940247
783,195.75,13.6163755391291
784,196,-12.5075750239604
785,196.25,-38.4058606054061
786,196.5,-63.4196413631977
787,196.75,-86.9291470531069
788,197,-108.382856195025
789,197.25,-127.321675862011
790,197.5,-143.396746469096
791,197.75,-156.380148157999
792,198,-166.168392789898
793,198.25,-172.779094800865
794,198.5,-176.341607796354
795,198.75,-177.082694781271
796,199,-175.308477264855
797,199.25,-171.383989833942
798,199.5,-165.711659100573
799,199.75,-158.709939453599
800,200,-150.793189111752
801,200.25,-142.353679846737
802,200.5,-133.746424111503
803,200.75,-125.277291293106
804,201,-117.194680389954
805,201.25,-109.684823478299
806,201.5,-102.870614331008
807,201.75,-96.8136923906282
808,202,-91.5193702700619
809,202.25,-86.9438817406695
810,202.5,-83.0033547307442
811,202.75,-79.5838841788022
812,203,-76.5520910824034
813,203.25,-73.7656002497116
814,203.5,-71.0829407936099
815,203.75,-68.3724604830557
816,204,-65.5199387249663
817,204.25,-62.4346753825062
818,204.5,-59.0539170959923
819,204.75,-55.3455541521654
820,205,-51.309077270091
821,205.25,-46.974827512339
822,205.5,-42.4016108041729
823,205.75,-37.6727899589061
824,206,-32.891018289058
825,206.25,-28.1718413878652
826,206.5,-23.6364636522153
827,206.75,-19.404046541753
828,207,-15.5839689495139
829,207.25,-12.2685295139639
830,207.5,-9.52659840843037
831,207.75,-7.39872081221398
832,208,-5.89412092421204
833,208.25,-4.98994011935063
834,208.5,-4.63286183789622
835,208.75,-4.74304366698056
836,209,-5.22002842237009
837,209.25,-5.95008720545002
838,209.5,-6.81430177121826
839,209.75,-7.69664754512449
840,210,-8.49139460736546
841,210.25,-9.10928143987889
842,210.5,-9.48209970474144
843,210.75,-9.56551834184059
844,211,-9.34013945845588
845,211.25,-8.81089932684334
846,211.5,-8.00500475582305
847,211.75,-6.96864034948564
848,212,-5.76271221795125
849,212.25,-4.45792066921374
850,212.5,-3.12948078628618
851,212.75,-1.85182860024437
852,213,-0.69365005650189
853,213.25,0.286459721889466
854,213.5,1.04346067512709
855,213.75,1.5482950903519
856,214,1.78921270219172
857,214.25,1.77201538441818
858,214.5,1.51930747036962
859,214.75,1.06887280402942
860,215,0.471308881341365
861,215.25,-0.212956703275348
862,215.5,-0.91714720823247
863,215.75,-1.57198744932831
864,216,-2.10977204952831
865,216.25,-2.46846089280093
866,216.5,-2.59557026816256
867,216.75,-2.45159760188719
868,217,-2.01271020566928
869,217.25,-1.27245230908358
870,217.5,-0.24228195708864
871,217.75,1.04916379790954
872,218,2.55806939676941
873,218.25,4.2285844757608
874,218.5,5.99687619274136
875,218.75,7.79576169265522
876,219,9.55952992794472
877,219.25,11.2285425789646
878,219.5,12.7532329475278
879,219.75,14.0971963329338
880,220,15.2391723748167
881,220.25,16.1738386052365
882,220.5,16.9114432574473
883,220.75,17.4763884599554
884,221,17.9049271931626
885,221.25,18.2421642879428
886,221.5,18.5385646822463
887,221.75,18.8461816579665
888,222,19.2148283169163
889,222.25,19.6884242433028
890,222.5,20.3017486292261
891,222.75,21.077813518979
892,223,22.0260323675478
893,223.25,23.1413011864243
894,223.5,24.4040383332349
895,223.75,25.7811538552941
896,224,27.2278507193026
897,224.25,28.6901074695861
898,224.5,30.1076602709815
899,224.75,31.4172918841454
900,225,32.5562409839835
901,225.25,33.4655604616099
902,225.5,34.0932724027049
903,225.75,34.3971875190526
904,226,34.3472767393813
905,226.25,33.9275011351366
906,226.5,33.1370219456558
907,226.75,31.9907253872989
908,227,30.5190102734475
909,227.25,28.7668050390826
910,227.5,26.7918080562742
911,227.75,24.6619810018662
912,228,22.45236603363
913,228.25,20.2413394706989
914,228.5,18.1064551402644
915,228.75,16.120068996023
916,229,14.3449720982662
917,229.25,12.8302878363381
918,229.5,11.6079046987381
919,229.75,10.6897109633181
920,230,10.0658686591443
921,230.25,9.70431267288602
922,230.5,9.55159345536136
923,230.75,9.53510749905936
924,231,9.56668736814519
925,231.25,9.54745845477369
926,231.5,9.37381392607127
927,231.75,8.94430838956414
928,232,8.16721724098457
929,232.25,6.96844624605322
930,232.5,5.29940468751079
931,232.75,3.14438442176381
932,233,0.526932822901655
933,233.25,-2.48531208334039
934,233.5,-5.77782820547102
935,233.75,-9.18888377600747
936,234,-12.5119859613032
937,234.25,-15.5012638370869
938,234.5,-17.8797892433662
939,234.75,-19.3506837292665
940,235,-19.6107102713523
941,235.25,-18.3659030747839
942,235.5,-15.348644067158
943,235.75,-10.335450310888
944,236,-3.16459848182417
945,236.25,6.24740671219155
946,236.5,17.8915972542648
947,236.75,31.6556483421416
948,237,47.3173996097656
949,237.25,64.5437488508838
950,237.5,82.8956722001646
