Sample_Index,Time_s,Clean_ADC
137,34.25,-14.5419092517271
138,34.5,-14.6015100285263
139,34.75,-14.5756700751357
140,35,-14.4631212561805
141,35.25,-14.2628991608077
142,35.5,-13.97387453904
143,35.75,-13.5943401903685
144,36,-13.1217116031216
145,36.25,-12.5524001609567
146,36.5,-11.8819066305351
147,36.75,-11.1051592530864
148,37,-10.2170893277346
149,37.25,-9.21340553478103
150,37.5,-8.0915044366725
151,37.75,-6.85144334806368
152,38,-5.49690276136184
153,38.25,-4.0360739412097
154,38.5,-2.48241615956504
155,38.75,-0.855231079424958
156,39,0.820003855096008
157,39.25,2.51161333569582
158,39.5,4.18209517064129
159,39.75,5.78896642620073
160,40,7.28614627728312
161,40.25,8.62589069229719
162,40.5,9.76122443696823
163,40.75,10.6487335483144
164,41,11.2515024533882
165,41.25,11.5419220050947
166,41.5,11.5040729880827
167,41.75,11.135412730129
168,42,10.4475598062924
169,42.25,9.46607328802122
170,42.5,8.22924101226646
171,42.75,6.78600524726361
172,43,5.19324483898961
173,43.25,3.5126866993371
174,43.5,1.80773013550253
175,43.75,0.140437115991221
176,44,-1.43112001546921
177,44.25,-2.85503900871465
178,44.5,-4.0872568389189
179,44.75,-5.09272499673736
180,45,-5.84613864066759
181,45.25,-6.33227066804097
182,45.5,-6.54594646616825
183,45.75,-6.49167412926023
184,46,-6.18293107716625
185,46.25,-5.64110947851782
186,46.5,-4.89414078964035
187,46.75,-3.97484851515485
188,47,-2.91910874579349
189,47.25,-1.76392147337847
190,47.5,-0.545507362983626
191,47.75,0.702455551181242
192,48,1.95035028973949
193,48.25,3.17380585246585
194,48.5,4.35448248789932
195,48.75,5.48042019699175
196,49,6.54594844592673
197,49.25,7.55119283950655
198,49.5,8.50124876078148
199,49.75,9.40511552711705
200,50,10.2744920570009
201,50.25,11.1225251022849
202,50.5,11.96257752772
203,50.75,12.8070549560635
204,51,13.6663044348167
205,51.25,14.5475874785757
206,51.5,15.4541360859629
207,51.75,16.3843214988549
208,52,17.3309927614026
209,52.25,18.281064140229
210,52.5,19.2154378785218
211,52.75,20.1093375451871
212,53,20.9330988857157
213,53.25,21.6534245707377
214,53.5,22.2350626465477
215,53.75,22.6428215395219
216,54,22.8437923105448
217,54.25,22.8096165154082
218,54.5,22.5186205911385
219,54.75,21.9576396892201
220,55,21.1233777264836
221,55.25,20.0231944430726
222,55.5,18.6752674593246
223,55.75,17.1081363158036
224,56,15.3596840025281
225,56.25,13.4756413654056
226,56.5,11.5077105771416
227,56.75,9.51140269393161
228,57,7.54368168115577
229,57.25,5.66051126780083
230,57.5,3.91441323436987
231,57.75,2.35216119694432
232,58,1.0127439698953
233,58.25,-0.0742705991433159
234,58.5,-0.88986021769456
235,58.75,-1.42608447423898
236,59,-1.68599959390381
237,59.25,-1.68296432394772
238,59.5,-1.43939372837341
239,59.75,-0.98505746014075
240,60,-0.355052919236977
241,60.25,0.412391209196075
242,60.5,1.27811355472875
243,60.75,2.20405862384369
244,61,3.15501710635015
245,61.25,4.09996911867826
246,61.5,5.01297932595644
247,61.75,5.87364068539431
248,62,6.66710504704812
249,62.25,7.38377104109445
250,62.5,8.01872194063084
251,62.75,8.57101792014607
252,63,9.0429463117139
253,63.25,9.4393175579307
254,63.5,9.76686339742109
