Sample_Index,Time_s,Clean_ADC
1274,318.5,25.4880221194369
1275,318.75,28.9307867376312
1276,319,32.152531696557
1277,319.25,35.0744719606846
1278,319.5,37.6155692889106
1279,319.75,39.6928516352751
1280,320,41.2225447096065
1281,320.25,42.1223479440196
1282,320.5,42.3150020985071
1283,320.75,41.7330504329895
1284,321,40.3244221619357
1285,321.25,38.0582152644429
1286,321.5,34.9298877561748
1287,321.75,30.965038730645
1288,322,26.2210983790552
1289,322.25,20.786527191026
1290,322.5,14.7774816184372
1291,322.75,8.33225004957482
1292,323,1.60402552645467
1293,323.25,-5.24727650110081
1294,323.5,-12.063421665741
1295,323.75,-18.6958068665632
1296,324,-25.0123882875248
1297,324.25,-30.9031437877537
1298,324.5,-36.2837618957293
1299,324.75,-41.0973978879089
1300,325,-45.314500026352
1301,325.25,-48.9308770455805
1302,325.5,-51.9643299246887
1303,325.75,-54.450280447112
1304,326,-56.4368768659375
1305,326.25,-57.98004005884
1306,326.5,-59.1388451150828
1307,326.75,-59.9715354244554
1308,327,-60.5323602381615
1309,327.25,-60.8693265200721
1310,327.5,-61.0228684499104
1311,327.75,-61.0253660313326
1312,328,-60.9013905683258
1313,328.25,-60.6685226477914
1314,328.5,-60.3385793461267
1315,328.75,-59.9190984296709
1316,329,-59.4149496185889
1317,329.25,-58.8299656877207
1318,329.5,-58.1685017956884
1319,329.75,-57.4368395495346
1320,330,-56.6443587701837
1321,330.25,-55.8044119266023
1322,330.5,-54.9348567151848
1323,330.75,-54.0582275577276
1324,331,-53.2015487541399
1325,331.25,-52.3958033587048
1326,331.5,-51.6750707012314
1327,331.75,-51.0753366755349
1328,332,-50.6329734159967
1329,332.25,-50.3828872601499
1330,332.5,-50.3563499964247
1331,332.75,-50.5785566393008
1332,333,-51.0659877304949
1333,333.25,-51.8236892382196
1334,333.5,-52.842614387419
1335,333.75,-54.097197504394
1336,334,-55.5433493963304
1337,334.25,-57.1170752839184
1338,334.5,-58.7339169496101
1339,334.75,-60.2894071603389
1340,335,-61.6606937432223
1341,335.25,-62.7094410949325
1342,335.5,-63.2860474019456
1343,335.75,-63.2351263900498
1344,336,-62.4020948695533
1345,336.25,-60.6405872034998
1346,336.5,-57.8202957371829
1347,336.75,-53.8347279379669
1348,337,-48.6082952095961
1349,337.25,-42.1021228885164
1350,337.5,-34.3180083981693
1351,337.75,-25.3000585754972
1352,338,-15.1337002320188
1353,338.25,-3.94196148331145
1354,338.5,8.12086058539128
1355,338.75,20.8778232715975
1356,339,34.1397497690457
1357,339.25,47.7167732413787
1358,339.5,61.4302213980981
1359,339.75,75.1239203019679
1360,340,88.673884655809
1361,340.25,101.995306629712
1362,340.5,115.045813729713
1363,340.75,127.824189610879
1364,341,140.364158382174
1365,341.25,152.723392969167
1366,341.5,164.968545892812
1367,341.75,177.15771107185
1368,342,189.322195805406
1369,342.25,201.449718714013
1370,342.5,213.471097891424
1371,342.75,225.252152917524
1372,343,236.591966713156
1373,343.25,247.227930059097
1374,343.5,256.847233518939
1375,343.75,265.103786516581
1376,344,271.639017736221
1377,344.25,276.104694567601
1378,344.5,278.185798514458
1379,344.75,277.621578560257
1380,345,274.223130525802
1381,345.25,267.88618267834
1382,345.5,258.59819414368
1383,345.75,246.439392039262
1384,346,231.577966240455
1385,346.25,214.260244009639
1386,346.5,194.797174949619
1387,346.75,173.548756776759
1388,347,150.908052597131
1389,347.25,127.28619511181
1390,347.5,103.099322468599
1391,347.75,78.7578662107867
1392,348,54.658131922044
1393,348.25,31.1757584828448
1394,348.5,8.66044727778988
1395,348.75,-12.5686818204713
1396,349,-32.2276451252135
1397,349.25,-50.0723837229969
1398,349.5,-65.9038308371598
1399,349.75,-79.5730170011706
1400,350,-90.9857398427287
1401,350.25,-100.106195603927
1402,350.5,-106.958963827584
1403,350.75,-111.628843741963
1404,351,-114.258224976115
1405,351.25,-115.041891839189
1406,351.5,-114.219371818753
1407,351.75,-112.065123027801
1408,352,-108.877005372411
1409,352.25,-104.963598579638
1410,352.5,-100.631019949826
1411,352.75,-96.1699534170703
1412,353,-91.8436201059705
1413,353.25,-87.8773867211955
1414,353.5,-84.450612782347
1415,353.75,-81.6911817249477
1416,354,-79.6729581319125
1417,354.25,-78.4161891135865
1418,354.5,-77.890652591654
1419,354.75,-78.0211766352824
1420,355,-78.695030350339
1421,355.25,-79.7706241527874
1422,355.5,-81.0869503569673
1423,355.75,-82.4732311933466
1424,356,-83.7583050399135
1425,356.25,-84.7793581684833
1426,356.5,-85.3896874797097
1427,356.75,-85.4652528458916
1428,357,-84.9098435072706
1429,357.25,-83.6587425058234
1430,357.5,-81.6808289967723
1431,357.75,-78.9791127673787
1432,358,-75.5897492284399
1433,358.25,-71.5796357548607
1434,358.5,-67.0427399550694
1435,358.75,-62.0953557055721
1436,359,-56.8705224415376
1437,359.25,-51.5118762769984
1438,359.5,-46.1672268448383
1439,359.75,-40.9821694910768
1440,360,-36.0940458013998
1441,360.25,-31.6265520974894
1442,360.5,-27.6852598695947
1443,360.75,-24.3542487019064
1444,361,-21.6939595039769
1445,361.25,-19.7402604287487
1446,361.5,-18.5045972282761
1447,361.75,-17.9750003086072
1448,362,-18.1176700275851
1449,362.25,-18.8788778394923
1450,362.5,-20.1870024969231
1451,362.75,-21.9546438661822
1452,363,-24.0808813019633
1453,363.25,-26.4538250964758
1454,363.5,-28.9536181138198
1455,363.75,-31.4559766115357
1456,364,-33.8362391454171
1457,364.25,-35.9737629891637
1458,364.5,-37.7564109892229
1459,364.75,-39.0848332993685
1460,365,-39.8762683897353
1461,365.25,-40.0676462237548
1462,365.5,-39.6178458020959
1463,365.75,-38.5090171350188
1464,366,-36.7469157905968
1465,366.25,-34.3602231389692
1466,366.5,-31.3988534638723
1467,366.75,-27.9312966496563
1468,367,-24.041119193185
1469,367.25,-19.8228383314471
1470,367.5,-15.3774705784471
1471,367.75,-10.8081065816956
1472,368,-6.21585530076364
1473,368.25,-1.69642777945827
1474,368.5,2.66248629410764
1475,368.75,6.7830217723313
1476,369,10.5981923024269
1477,369.25,14.0523193512672
1478,369.5,17.100968729629
1479,369.75,19.7105125707031
1480,370,21.8574186815405
1481,370.25,23.5273654355458
1482,370.5,24.7142891996062
1483,370.75,25.4194831900972
1484,371,25.6508690355605
1485,371.25,25.4225449064376
1486,371.5,24.7546715819574
1487,371.75,23.6736914015257
1488,372,22.2127936938174
1489,372.25,20.4124613993118
1490,372.5,18.3208800484772
1491,372.75,15.9939826049954
1492,373,13.4949504646341
1493,373.25,10.893082532063
1494,373.5,8.26205541267745
1495,373.75,5.67769749226402
1496,374,3.21546414235019
1497,374.25,0.947821309622557
1498,374.5,-1.0582742327057
1499,374.75,-2.7436535444584
