Sample_Index,Time_s,Clean_ADC
0,0,-1.32196214723815
1,0.25,15.8525351956257
2,0.5,32.6700615770242
3,0.75,48.7729428346694
4,1,63.8345377800976
5,1.25,77.5722175173074
6,1.5,89.7572976074581
7,1.75,100.221550750534
8,2,108.860258085863
9,2.25,115.632011369671
10,2.5,120.555651338122
11,2.75,123.704833091236
12,3,125.200764312536
13,3.25,125.203678782148
14,3.5,123.903592461093
15,3.75,121.510846572987
16,4,118.246877278217
17,4.25,114.335573588331
18,4.5,109.995504497369
19,4.75,105.433221156671
20,5,100.837773374225
21,5.25,96.3765196046087
22,5.5,92.1922514341066
23,5.75,88.4015945950614
24,6,85.0945902427015
25,6.25,82.3353079739594
26,6.5,80.163302349721
27,6.75,78.5957015944436
28,7,77.629710189602
29,7.25,77.2453116041758
30,7.5,77.4079676789981
31,7.75,78.0711243918728
32,8,79.1783524559733
33,8.25,80.6649824641968
34,8.5,82.4591454306788
35,8.75,84.4822033529468
36,9,86.6486461025951
37,9.25,88.8656287601962
38,9.5,91.0324114596028
39,9.75,93.0400253232983
40,10,94.7715092194606
41,10.25,96.1030343485435
42,10.5,96.9061564527796
43,10.75,97.0513175103737
44,11,96.4125775671589
45,11.25,94.8734150830225
46,11.5,92.3333114687134
47,11.75,88.7147453138525
48,12,83.9701667180564
49,12.25,78.0884963165125
50,12.5,71.1006879227158
51,12.75,63.0839007574797
52,13,54.1638440800386
53,13.25,44.5148861626737
54,13.5,34.3575689351825
55,13.75,23.9532525592706
56,14,13.5957476611105
57,14.25,3.59999255219878
58,14.5,-5.71189683819599
59,14.75,-14.0265533690197
60,15,-21.0562823084666
61,15.25,-26.5557425986738
62,15.5,-30.3370293381491
63,15.75,-32.2818749758264
64,16,-32.3499445688471
65,16.25,-30.5825807367258
66,16.5,-27.1017687661015
67,16.75,-22.1044682209732
68,17,-15.8527620230428
69,17.25,-8.66051284802742
70,17.5,-0.877407555119302
71,17.75,7.1285827198025
72,18,14.9892129972529
73,18.25,22.3533307939047
74,18.5,28.9025810490985
75,18.75,34.3646171471541
76,19,38.5232269367466
77,19.25,41.2250421769324
78,19.5,42.3827455228598
79,19.75,41.9749030141644
80,20,40.0427268104185
81,20.25,36.6842128431485
82,20.5,32.0461993242821
83,20.75,26.3149487438229
84,21,19.7058626021586
85,21.25,12.45289680142
86,21.5,4.79816985029068
87,21.75,-3.01783282000343
88,22,-10.7651367983608
89,22.25,-18.2319815760148
90,22.5,-25.2311415770555
91,22.75,-31.6047087096792
92,23,-37.2272437469192
93,23.25,-42.0072873445173
94,23.5,-45.8873180159256
95,23.75,-48.8423377736134
96,24,-50.8773379855953
97,24.25,-52.023935381804
98,24.5,-52.3364685033175
99,24.75,-51.8878159119625
100,25,-50.7651523843565
101,25.25,-49.0658099624993
102,25.5,-46.8933627935199
103,25.75,-44.3540081896834
104,26,-41.5532711366184
105,26.25,-38.5930210179777
106,26.5,-35.5687691486983
107,26.75,-32.5672252158472
108,27,-29.664132408286
109,27.25,-26.9224637178817
110,27.5,-24.3911235803203
111,27.75,-22.1043350512411
112,28,-20.0818843845115
113,28.25,-18.3303341732858
114,28.5,-16.8452063159224
115,28.75,-15.6139900059116
116,29,-14.619669340924
117,29.25,-13.8443188191841
118,29.5,-13.2722157859479
119,29.75,-12.8918982613404
120,30,-12.6966785326794
121,30.25,-12.6833189871152
122,30.5,-12.8488810532199
123,30.75,-13.1861400066882
124,31,-13.6783530129984
125,31.25,-14.2944754543173
126,31.5,-14.9860268077487
127,31.75,-15.6866267258213
128,32,-16.3147483798526
129,32.25,-16.7795675029792
130,32.5,-16.9891014767348
131,32.75,-16.8593308170825
132,33,-16.3228168227437
133,33.25,-15.3355082289286
134,33.5,-13.8808867487302
135,33.75,-11.971179544741
136,34,-9.64589493333533
137,34.25,-6.96829175080549
138,34.5,-4.02052888465636
139,34.75,-0.89819180194483
140,35,2.29526644342973
141,35.25,5.45382126135292
142,35.5,8.47372361126889
143,35.75,11.2578231010883
144,36,13.7193503720182
145,36.25,15.7851576008613
146,36.5,17.3984016188854
147,36.75,18.5206230830136
148,37,19.1331409145924
149,37.25,19.2376573846176
150,37.5,18.855967650982
151,37.75,18.0286963427161
152,38,16.8130448757747
153,38.25,15.2796198904697
154,38.5,13.5085092381819
155,38.75,11.5848543812436
156,39,9.59421505129658
157,39.25,7.61802259778683
158,39.5,5.72937915238316
159,39.75,3.98940282162692
160,40,2.44427204603554
161,40.25,1.12310284182177
162,40.5,0.036798230589336
163,40.75,-0.821983494101583
164,41,-1.47761839588981
165,41.25,-1.96901959296038
166,41.5,-2.3459434530659
167,41.75,-2.66435695919888
168,42,-2.98128032562533
169,42.25,-3.34962067756603
170,42.5,-3.81353173654933
171,42.75,-4.40476776645612
172,43,-5.14036657151045
173,43.25,-6.02182674228361
174,43.5,-7.03576885805709
175,43.75,-8.15591125756224
176,44,-9.34606134161507
177,44.25,-10.5637301476918
178,44.5,-11.76392636013
179,44.75,-12.9026821178231
180,45,-13.9399132092616
181,45.25,-14.8413224402725
182,45.5,-15.579208723693
183,45.75,-16.132223712131
184,46,-16.4842901598135
185,46.25,-16.6230287345901
186,46.5,-16.5381103582079
187,46.75,-16.2199529014516
188,47,-15.6591204312391
189,47.25,-14.8466711159119
190,47.5,-13.7755465199005
191,47.75,-12.4429112130597
192,48,-10.8531550675803
193,48.25,-9.0210905850001
194,48.5,-6.9747533229212
195,48.75,-4.75718548446507
196,49,-2.42667978651633
197,49.25,-0.0551865201382006
198,49.5,2.27509006441143
199,49.75,4.47652741705273
200,50,6.46168517085858
201,50.25,8.14886846701603
202,50.5,9.4669193973528
203,50.75,10.3587477831486
204,51,10.7834434557999
205,51.25,10.7171036653807
206,51.5,10.1526650876446
207,51.75,9.09902634412406
208,52,7.57963579565862
209,52.25,5.63059220323349
210,52.5,3.29824385632148
211,52.75,0.636309141085603
212,53,-2.29734293704746
213,53.25,-5.44397904623011
214,53.5,-8.74699326083434
215,53.75,-12.1542440747079
216,54,-15.6194704097369
217,54.25,-19.1026728844598
218,54.5,-22.5695051645584
219,54.75,-25.9898387929808
220,55,-29.3357239214345
221,55.25,-32.5789796791766
222,55.5,-35.6886435162619
223,55.75,-38.628519792881
224,56,-41.3551044490186
225,56.25,-43.8162065012692
226,56.5,-45.9506002497022
227,56.75,-47.6889870315849
228,57,-48.9564063203073
229,57.25,-49.6760288870213
230,57.5,-49.7740329915818
231,57.75,-49.1850642894874
232,58,-47.8576627924671
233,58.25,-45.7590381496802
234,58.5,-42.8786921647057
235,58.75,-39.23059925585
236,59,-34.8539114450834
237,59.25,-29.8123929596156
238,59.5,-24.192955240527
239,59.75,-18.1037224201435
240,60,-11.6720061283194
241,60.25,-5.04243001427459
242,60.5,1.62474135914358
243,60.75,8.15520393629718
244,61,14.3624372512136
245,61.25,20.0501413864739
246,61.5,25.0157150576094
247,61.75,29.055169036198
248,62,31.9697666603037
249,62.25,33.5745078850684
250,62.5,33.7083249591359
251,62.75,32.245550712515
252,63,29.1078930945159
253,63.25,24.2758634080109
254,63.5,17.7984296622734
255,63.75,9.79965350471816
256,64,0.481235963007217
257,64.25,-9.8797811935035
258,64.5,-20.9384901252428
259,64.75,-32.2946420317466
260,65,-43.5096604938008
261,65.25,-54.1272057443945
262,65.5,-63.6960647623795
263,65.75,-71.7939554160157
264,66,-78.0507521940396
265,66.25,-82.1696646886075
266,66.5,-83.9450214268159
267,66.75,-83.2755193321544
268,67,-80.1720752317596
269,67.25,-74.7597374092089
270,67.5,-67.2734592600036
271,67.75,-58.0478868897487
272,68,-47.5016583378056
273,68.25,-36.1170441694631
274,68.5,-24.4160573027357
275,68.75,-12.9343906162557
276,69,-2.19466705609795
277,69.25,7.31951410304692
278,69.5,15.1873738137623
279,69.75,21.0714410958216
280,70,24.7338265397781
281,70.25,26.0476117728138
282,70.5,25.0028856660316
283,70.75,21.7071261124082
284,71,16.3797892827006
285,71.25,9.34116467758749
286,71.5,0.995814418210432
287,71.75,-8.18875649064292
288,72,-17.7071874952412
289,72.25,-27.0437588686433
290,72.5,-35.700714260315
291,72.75,-43.2257497362831
292,73,-49.2370968626673
293,73.25,-53.4448313399383
294,73.5,-55.667281878687
295,73.75,-55.8416317724704
296,74,-54.0279837422064
297,74.25,-50.4063413951688
